id;name;category;price;currencyId;available;url;picture;description
510;Хатешинай;Сеты;50;RUB;True;https://bushido66.ru/catalog/sety/510/;https://bushido66.ru/upload/resize_cache/iblock/c19/450_450_0/jm3u874e0xh05um2vjuzrfdipunp4grg.jpg;
441;Энкай сет;Сеты;50;RUB;True;https://bushido66.ru/catalog/sety/441/;https://bushido66.ru/upload/resize_cache/iblock/eca/450_450_0/ahfrkis35hy2vvh25lbk78gglzkflgww.jpg;
413;Доп ингредиент Говядина;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/413/;https://bushido66.ru/upload/resize_cache/iblock/d9e/450_450_0/c4ytig3uxu7k2khf5bwq7s1ie899rpcl.jpg;
406;Доп ингредиент Грибы шиитаке;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/406/;https://bushido66.ru/upload/resize_cache/iblock/582/450_450_0/ydzswcy063cc2q5i0bbzig8vwnvm54hb.jpg;
417;Доп ингредиент Лосось;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/417/;https://bushido66.ru/upload/resize_cache/iblock/766/450_450_0/qxi5q9iccqu1vzsb1zvv8hxyiv1w6onk.jpg;
415;Доп ингредиент Морской коктейль;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/415/;https://bushido66.ru/upload/resize_cache/iblock/4b3/450_450_0/7cpr3cj9hk2syfn0rxvr9gcwjtguva0v.jpg;
416;Доп ингредиент Свинина;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/416/;https://bushido66.ru/upload/resize_cache/iblock/3c2/450_450_0/zvg15jrifu0i6m26iixslz0j6lzo7dcp.jpg;
407;Доп ингредиент Черные древесные грибы;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/407/;https://bushido66.ru/upload/resize_cache/iblock/8e0/450_450_0/n7eeh5tfzer1px6rrd0m7tu7get40pa5.jpg;
464;Доп ингредиент цукини,баклажаны;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/464/;https://bushido66.ru/upload/resize_cache/iblock/bc9/450_450_0/h051cpdvlucs1kpzjl4m9y18yzn9ecva.jpg;
414;Доп. ингредиент Курица;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/414/;https://bushido66.ru/upload/resize_cache/iblock/8a2/450_450_0/olke0klekhrjsdlct0rvm14a8uoikeot.jpg;
424;Основа Гречневая лапша;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/424/;https://bushido66.ru/upload/resize_cache/iblock/2bf/450_450_0/hp25tdrh4xatnylnexmtbm1qde3min07.jpg;
439;Основа Пшеничная лапша;WOK конструктор;50;RUB;True;https://bushido66.ru/catalog/wok_konstruktor/439/;https://bushido66.ru/upload/resize_cache/iblock/0d1/450_450_0/d4ob2a2ymac133dse9gxi5q1ptj12scr.jpg;
422;Американа;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/422/;https://bushido66.ru/upload/resize_cache/iblock/e88/450_450_0/xdsumy5fgml1sf69liyyb2h3j1fangd1.jpg;
463;Капричиоза;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/463/;https://bushido66.ru/upload/resize_cache/iblock/cf3/450_450_0/js3oh477mx3j3zvq6nrdu24cgh9wz3w4.jpg;
434;Лючия;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/434/;https://bushido66.ru/upload/resize_cache/iblock/27a/450_450_0/oo8osqhe2yhpqh5gvw67x2fg10uv93xp.jpg;
455;Маргарита;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/455/;https://bushido66.ru/upload/resize_cache/iblock/f8e/450_450_0/mw9ltr8qcwr5bwhqcgy5nymbb7tz7xur.jpg;
428;Пепперони;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/428/;https://bushido66.ru/upload/resize_cache/iblock/007/450_450_0/ylnylbajrwd01p7d93lzwd0o7kjwqy5o.jpg;
457;Рокфор;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/457/;https://bushido66.ru/upload/resize_cache/iblock/5db/450_450_0/k84hxmri951hlcthgiokxzyweaz7dj69.jpg;
3401;Сливочная карбонара;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/3401/;https://bushido66.ru/upload/resize_cache/iblock/3bc/450_450_0/vhtonnp0nhb8an6fog9nyn3zyioeyqtp.jpg;
26867;Ультра Комбо;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/26867/;https://bushido66.ru/upload/resize_cache/iblock/54b/450_450_0/v8s2xd4elpuryvsabuyl4dd7qj8z6e5g.jpg;
420;Флоренция;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/420/;https://bushido66.ru/upload/resize_cache/iblock/c3a/450_450_0/zidnt6rwu0fsk4rle30s6hjxtktq0e6v.jpg;
3402;Цыпленок Барбекю;Пиццы;50;RUB;True;https://bushido66.ru/catalog/pizza/3402/;https://bushido66.ru/upload/resize_cache/iblock/604/450_450_0/ghubjzmue4dzdd11fj0u0wm0ndhn2zwm.jpg;
404;Ассорти мясное;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/404/;https://bushido66.ru/upload/resize_cache/iblock/5ac/450_450_0/lqf51l3qs3iafan8i31ugaph9uzutur3.jpg;
436;Ассорти сырное;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/436/;https://bushido66.ru/upload/resize_cache/iblock/5f5/450_450_0/xs0y7dhpa1dgdb2s316deu64ndngqv94.jpg;
3384;Гамбургер с картофелем фри;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/3384/;https://bushido66.ru/upload/resize_cache/iblock/de9/450_450_0/emakx8bzit34xdb2mdhzfa9qujy90oem.jpeg;
239;Гедза с креветками;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/239/;https://bushido66.ru/upload/resize_cache/iblock/4dd/450_450_0/nr4imk76ca8e6vnykex54ohr0lclr15r.jpg;
240;Гедза с лососем;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/240/;https://bushido66.ru/upload/resize_cache/iblock/af2/450_450_0/tn5hlhaqtca5fbw54qoodwi5914proxh.jpg;
241;Гедза со свининой;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/241/;https://bushido66.ru/upload/resize_cache/iblock/895/450_450_0/2aklxpnbtr6ez9ylc10ubkg5z4td8kyt.jpg;
234;Гютан ясай яки;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/234/;https://bushido66.ru/upload/resize_cache/iblock/71f/450_450_0/5rb0pc57qsng1a81u24oywwzda73c0hz.jpg;
3386;Кесадилья с курицей;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/3386/;https://bushido66.ru/upload/resize_cache/iblock/835/450_450_0/ejbebdz8mj2sozhetce6q4boy6t6d97j.jpg;
429;Клаб-сэндвич с курицей;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/429/;https://bushido66.ru/upload/resize_cache/iblock/192/450_450_0/do0yzk7raogh4hkko6uyjwk9vqngtns1.jpg;
3383;Кольца кальмара;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/3383/;https://bushido66.ru/upload/resize_cache/iblock/94d/450_450_0/vdp3530k2xd1euxhmok46c81xjj0bkt2.jpg;
538;Креветки Васаби;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/538/;https://bushido66.ru/upload/resize_cache/iblock/247/450_450_0/nrjlbjur3noo0bnvy5prdlo1acuaz491.jpg;
399;Кутаб с говяжьим фаршем;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/399/;https://bushido66.ru/upload/resize_cache/iblock/3fa/450_450_0/29cawxc95d45icxknwv59hq93l1c6gnl.jpg;
400;Кутаб с зеленью;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/400/;https://bushido66.ru/upload/resize_cache/iblock/03c/450_450_0/o8wkmu251e3zjevtbrab0vck7hfv2t2f.jpg;
401;Кутаб с сыром;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/401/;https://bushido66.ru/upload/resize_cache/iblock/6df/450_450_0/cexvvp311q7utnq84pubdf1t83s72f1w.jpg;
224;Луковые кольца в пивной панировке;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/224/;https://bushido66.ru/upload/resize_cache/iblock/adb/450_450_0/rwr7qmeae12c7f913z9h6wgcb1kjmkds.jpg;
279;Магуро татаки;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/279/;https://bushido66.ru/upload/resize_cache/iblock/d8a/450_450_0/q4f4v13vwl0uo7hfoqee88e8hd15au76.jpg;
454;Овощное ассорти;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/454/;https://bushido66.ru/upload/resize_cache/iblock/b57/450_450_0/bdqz2cz1ee0urdl1ptu0vcg90itlo5vg.jpeg;
24763;Онигири с копченой курицей и томатом;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/24763/;https://bushido66.ru/upload/resize_cache/iblock/532/450_450_0/20ca6tg3jxwfaers4jseigl592f0p6hk.jpg;
225;Рисовые шарики острые;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/225/;https://bushido66.ru/upload/resize_cache/iblock/2ad/450_450_0/jo6g6adovwqjchgpycuadatiio15ybji.jpg;
403;Рисовые шарики с курицей;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/403/;https://bushido66.ru/upload/resize_cache/iblock/8e0/450_450_0/skoklqauw5j2ieutac1fj8gtdr45zmsk.jpg;
433;Тар-тар из лосося;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/433/;https://bushido66.ru/upload/resize_cache/iblock/74e/450_450_0/e8ce0rlshk715i4ot68th2u3u1x80dmk.jpg;
458;Тар-тар из тунца;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/458/;https://bushido66.ru/upload/resize_cache/iblock/424/450_450_0/9u13hqittric5kzxmxhwh3hpwscuyryo.jpg;
3385;Фруктовое ассорти;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/3385/;https://bushido66.ru/upload/resize_cache/iblock/4b0/450_450_0/msz0wlca7v4ixnflaob1n96bxf9wkob1.jpeg;
447;Хачапури по-аджарски;Закуски;50;RUB;True;https://bushido66.ru/catalog/zakuski/447/;https://bushido66.ru/upload/resize_cache/iblock/e20/450_450_0/gi7un66ssnbsxx2rkesx7nhvnr7mzjnv.jpg;
233;Айта гютан;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/233/;https://bushido66.ru/upload/resize_cache/iblock/d83/450_450_0/dprp8sxlkxrtfreu47483law3n22wdsl.jpg;
491;Греческий;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/491/;https://bushido66.ru/upload/resize_cache/iblock/0fc/450_450_0/x11gt2s76yxh1got324noe7dolvubd9g.jpg;
483;Гютан сарада;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/483/;https://bushido66.ru/upload/resize_cache/iblock/c1e/450_450_0/p70vsa3om04ws8agurrahe1kl3474rx4.jpg;
3388;Ика караи сарада;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/3388/;https://bushido66.ru/upload/resize_cache/iblock/088/450_450_0/9xred05ykpnxevdoxx4h5vv1fqz0tdo2.jpg;
254;Кунсэй сарада;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/254/;https://bushido66.ru/upload/resize_cache/iblock/e42/450_450_0/pzv61926zqkz1x8s6itkuqrwayakv1hl.jpg;
281;Салат Эби авокадо;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/281/;https://bushido66.ru/upload/resize_cache/iblock/a30/450_450_0/pwu9o4f12i0mntxpk1h9v9s16yi4di0d.jpg;
3387;Салат легкий с апельсином;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/3387/;https://bushido66.ru/upload/resize_cache/iblock/2b9/450_450_0/61ix9xzbw3tk2le4z1t923tgvj3ij5ig.jpg;
22902;Салат с беби осьминогом;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/22902/;https://bushido66.ru/upload/resize_cache/iblock/507/450_450_0/13flyhjbific3kh1ok614f4t2zz5er2m.jpg;
22903;Салат с ростбифом;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/22903/;https://bushido66.ru/upload/resize_cache/iblock/a7e/450_450_0/2wvq5n0ixqr9hpu6yjoalujvtzt0tdjv.png;
3391;Теплый овощной салат;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/3391/;https://bushido66.ru/upload/resize_cache/iblock/95d/450_450_0/l2v1nzoqo3623pwmj7bgujoeba3vqtsh.jpeg;
3390;Теплый салат с креветками;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/3390/;https://bushido66.ru/upload/resize_cache/iblock/247/450_450_0/z5479lvy94ut001a52gv74c87trxk74i.jpg;
3389;Теплый салат с курицей и овощами;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/3389/;https://bushido66.ru/upload/resize_cache/iblock/72f/450_450_0/j6xvwa9e1qq32s7l1lz6m95h61t12x2u.jpg;
230;Хияши вакамэ;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/230/;https://bushido66.ru/upload/resize_cache/iblock/e07/450_450_0/gb5wey8m7bwi2e0e4u9v1kcr0k5eodw1.jpg;
282;Цезарь с креветками;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/282/;https://bushido66.ru/upload/resize_cache/iblock/1a6/450_450_0/koehlujw1il0vojfkjq2gnzhmy0e506s.jpg;
250;Цезарь с курицей;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/250/;https://bushido66.ru/upload/resize_cache/iblock/1a6/450_450_0/koehlujw1il0vojfkjq2gnzhmy0e506s.jpg;
484;Цезарь с лососем;Салаты;50;RUB;True;https://bushido66.ru/catalog/salads/484/;https://bushido66.ru/upload/resize_cache/iblock/1a6/450_450_0/koehlujw1il0vojfkjq2gnzhmy0e506s.jpg;
3394;Бефстроганов по-японски;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/3394/;https://bushido66.ru/upload/resize_cache/iblock/b8d/450_450_0/3q7pjwrbh4oswlrw287tzz47bous72ps.jpg;
22908;Бифштекс с малиновым соусом;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/22908/;https://bushido66.ru/upload/resize_cache/iblock/be6/450_450_0/3tqcuvxvn4n2rs197fswqbq60e8go8d4.jpg;
245;Бута тяхан;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/245/;https://bushido66.ru/upload/resize_cache/iblock/d64/450_450_0/uxb41xhbx5wzkggefp037qbg2nznlcuw.jpg;
3395;Говяжья вырезка в пряном маринаде;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/3395/;https://bushido66.ru/upload/resize_cache/iblock/5a3/450_450_0/xr4k7ut15kg2pdy4yml2buayc9e8wkhh.jpg;
237;Гюнику ясай;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/237/;https://bushido66.ru/upload/resize_cache/iblock/56e/450_450_0/krk1ploc0znx5i3oqg0ieyhosd1zk0sf.jpg;
220;Дорадо запеченное с картофелем и томатами;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/220/;https://bushido66.ru/upload/resize_cache/iblock/ee3/450_450_0/y4f5ms6sysqt2zaqb41uzome85tuwu8u.jpg;
23411;Запеченные мидии с красной икрой;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/23411/;https://bushido66.ru/bitrix/templates/food_s1/images/picture.missing.png;
22910;Креветки в тесте катаифи;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/22910/;https://bushido66.ru/upload/resize_cache/iblock/98e/450_450_0/ls6oagkho0ppqksrmq0s238h56lzq3b5.jpg;
3398;Мидии в икорно-сливочном соусе;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/3398/;https://bushido66.ru/upload/resize_cache/iblock/59e/450_450_0/28ef70tk418bgw2vv1g2cfuor9go1uu1.jpg;
3397;Мидии в соусе Том Ям;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/3397/;https://bushido66.ru/upload/resize_cache/iblock/95e/450_450_0/51h5yvw0q10d5fjs4xyxq15omlr97zma.jpg;
499;Паста Карбонара;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/499/;https://bushido66.ru/upload/resize_cache/iblock/f3d/450_450_0/hoy14ktbn7ovk99v4t7tf6q0sclpkhfe.jpg;
418;Паста с курицей и грибами;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/418/;https://bushido66.ru/upload/resize_cache/iblock/b50/450_450_0/29zhqpxjqnkf30yn0kb2pug2r8tb3lcs.jpg;
479;Паста с лососем;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/479/;https://bushido66.ru/upload/resize_cache/iblock/ea6/450_450_0/c2np9lgdjpshfrcqw933y83cv5xxkz6z.jpg;
22911;Паста спагетти с морепродуктами;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/22911/;https://bushido66.ru/upload/resize_cache/iblock/c12/450_450_0/sb5ruf524cse4nlust0zkzqecol1bus2.jpg;
3399;Паста фетучини с морепродуктами;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/3399/;https://bushido66.ru/upload/resize_cache/iblock/c3b/450_450_0/fda5avddavfuavdcia8tsmi9xewnvt4o.jpg;
219;Перепела запеченные с молодым картофелем;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/219/;https://bushido66.ru/upload/resize_cache/iblock/73d/450_450_0/316nslgz5mz1n2qaj23djrco67osgji0.jpg;
217;Свиная корейка;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/217/;https://bushido66.ru/upload/resize_cache/iblock/823/450_450_0/xarqw9y8s0eg7wpldzlczooy4ms4xkwf.jpg;
274;Свинина в соусе Терияки;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/274/;https://bushido66.ru/upload/resize_cache/iblock/511/450_450_0/rqrdywsopll25iipv7fgcuod65bjk7pl.jpg;
22907;Свиные ребра с битым огурцом;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/22907/;https://bushido66.ru/upload/resize_cache/iblock/7ed/450_450_0/t1dw9rix1chrlanr0g33t9oh5o0aklis.jpg;
22909;Стейк из лосося с авокадо;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/22909/;https://bushido66.ru/bitrix/templates/food_s1/images/picture.missing.png;
397;Стейк из лосося с цукини;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/397/;https://bushido66.ru/upload/resize_cache/iblock/133/450_450_0/6ryzpmjv4w44g8h2s9t1var81a5vuq0v.jpg;
23410;Судак с креветочным соусом и овощами;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/23410/;https://bushido66.ru/upload/resize_cache/iblock/d87/450_450_0/auxnwhh5139qhoyfloxbcg13rbemmei3.jpg;
494;Сякэ кабото;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/494/;https://bushido66.ru/upload/resize_cache/iblock/c34/450_450_0/9hbtacgcm910sqfvo2cln3ogq5c44tse.jpg;
287;Тори кохаку;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/287/;https://bushido66.ru/upload/resize_cache/iblock/6c7/450_450_0/b3d2euzey64ul63s1bjtwn7ldzgw4ji0.jpg;
242;Тяхан сифудо;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/242/;https://bushido66.ru/upload/resize_cache/iblock/f95/450_450_0/wucoe0ohg9lm6tofu74e2vmjll9c9h85.jpg;
23409;Утка по-пекински;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/23409/;https://bushido66.ru/upload/resize_cache/iblock/f24/450_450_0/v2z72zwwxgqpi20hghwoi5wlfmqh2t9b.jpg;
3396;Филе миньон в перечном соусе;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/3396/;https://bushido66.ru/upload/resize_cache/iblock/78c/450_450_0/h6tv9l9iexb6potjzd8xvmm20llv16bn.jpg;
3392;Цыпленок по китайски;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/3392/;https://bushido66.ru/upload/resize_cache/iblock/595/450_450_0/26a9a7hkysptupbgav1sb17r9a993yr3.jpg;
284;Эби темпура;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/284/;https://bushido66.ru/upload/resize_cache/iblock/04f/450_450_0/syqaune816f00zpcpafbyi3q7jmcpfzm.jpg;
235;Яки соба;Горячие блюда;50;RUB;True;https://bushido66.ru/catalog/main-courses/235/;https://bushido66.ru/upload/resize_cache/iblock/d8a/450_450_0/mkdszc320mupg7789ujr2h19qe5z3la6.jpg;
288;Шашлычек из говядины;Шашлычки;50;RUB;True;https://bushido66.ru/catalog/shashlychki/288/;https://bushido66.ru/upload/resize_cache/iblock/ee1/450_450_0/d8ah1cdv7w0vja3dkifoo3umtxuahjyf.jpg;
293;Шашлычек из креветки;Шашлычки;50;RUB;True;https://bushido66.ru/catalog/shashlychki/293/;https://bushido66.ru/upload/resize_cache/iblock/169/450_450_0/twgq2xu2izkk4qkrb1ro7ff2642s8jmm.jpg;
289;Шашлычек из кукурузы;Шашлычки;50;RUB;True;https://bushido66.ru/catalog/shashlychki/289/;https://bushido66.ru/upload/resize_cache/iblock/78b/450_450_0/at3h3by3gfqhozyc5d08pv1oche0urfq.jpg;
290;Шашлычек из курицы;Шашлычки;50;RUB;True;https://bushido66.ru/catalog/shashlychki/290/;https://bushido66.ru/upload/resize_cache/iblock/64f/450_450_0/at943jazw5j1m12ktmfx97s9d7xljr45.jpg;
291;Шашлычек из лосося;Шашлычки;50;RUB;True;https://bushido66.ru/catalog/shashlychki/291/;https://bushido66.ru/upload/resize_cache/iblock/cb0/450_450_0/f8wzyhxvx9tx96gcrhxnd6qjbx2749bx.jpg;
292;Шашлычек из свинины;Шашлычки;50;RUB;True;https://bushido66.ru/catalog/shashlychki/292/;https://bushido66.ru/upload/resize_cache/iblock/239/450_450_0/26wv7hclfrjm6j3wjnk2j5sob2pit1r7.jpg;
3400;Батат фри;Гарниры;50;RUB;True;https://bushido66.ru/catalog/garniry/3400/;https://bushido66.ru/upload/resize_cache/iblock/b3d/450_450_0/8jiz9pclm2o4cqh2lakkv58qefgk78a9.jpg;
229;Весенние овощи;Гарниры;50;RUB;True;https://bushido66.ru/catalog/garniry/229/;https://bushido66.ru/upload/resize_cache/iblock/703/450_450_0/ncne0ni1jcue5kemhw1mkcobm3qe39hk.jpg;
267;Гохан;Гарниры;50;RUB;True;https://bushido66.ru/catalog/garniry/267/;https://bushido66.ru/upload/resize_cache/iblock/bdf/450_450_0/xy97x72ynbk06ygbt3gzxc8xzp46h43q.jpg;
228;Запеченые овощи;Гарниры;50;RUB;True;https://bushido66.ru/catalog/garniry/228/;https://bushido66.ru/upload/resize_cache/iblock/b17/450_450_0/fsie042dxrjax8e9ltipqjf6i2v3l9w9.jpg;
465;Картофель с грибами в сливочном соусе;Гарниры;50;RUB;True;https://bushido66.ru/catalog/garniry/465/;https://bushido66.ru/upload/resize_cache/iblock/464/450_450_0/fghy4w239ssycx3v20faann93e0boijw.jpg;
269;Картофель фри;Гарниры;50;RUB;True;https://bushido66.ru/catalog/garniry/269/;https://bushido66.ru/upload/resize_cache/iblock/a61/450_450_0/sipnnhiuyu55uamcd0e4w8xo2lia0mf9.jpg;
425;Соба;Гарниры;50;RUB;True;https://bushido66.ru/catalog/garniry/425/;https://bushido66.ru/upload/resize_cache/iblock/fa5/450_450_0/0hn9qjfwkm79g2jimce9ajv8p2tkzfmj.jpg;
270;Спаржа в сливочном соусе;Гарниры;50;RUB;True;https://bushido66.ru/catalog/garniry/270/;https://bushido66.ru/upload/resize_cache/iblock/5c8/450_450_0/1g6vibzyz4p3wv32x316gyn0e6v872wk.jpg;
272;Удон;Гарниры;50;RUB;True;https://bushido66.ru/catalog/garniry/272/;https://bushido66.ru/upload/resize_cache/iblock/df2/450_450_0/pdumrztwz3r8sq1izz850agvwatd0vu6.jpg;
227;Соус Горчичный;Соусы;50;RUB;True;https://bushido66.ru/catalog/sauces/227/;https://bushido66.ru/upload/resize_cache/iblock/fb8/450_450_0/nyn8b2abkb0oepw7m333eseopjl23707.jpg;
408;Соус Ореховый;Соусы;50;RUB;True;https://bushido66.ru/catalog/sauces/408/;https://bushido66.ru/upload/resize_cache/iblock/7ba/450_450_0/vngodzrvp8k8h5txeu8k0fi8qstl44m3.jpg;
2724;Соус Соевый;Соусы;50;RUB;True;https://bushido66.ru/catalog/sauces/2724/;https://bushido66.ru/upload/resize_cache/iblock/337/450_450_0/07g3h8tktn8pygba3bewhik2wvo8mya2.webp;
409;Соус Спайси;Соусы;50;RUB;True;https://bushido66.ru/catalog/sauces/409/;https://bushido66.ru/upload/resize_cache/iblock/e5a/450_450_0/tmeqabtgms7mbg154kg7wd7f87vaktvk.jpg;
2728;Соус Сырный;Соусы;50;RUB;True;https://bushido66.ru/catalog/sauces/2728/;https://bushido66.ru/upload/resize_cache/iblock/a1f/450_450_0/conqzmr09f7sz4csri68x4tsz6ln0g36.png;
410;Соус Терияки;Соусы;50;RUB;True;https://bushido66.ru/catalog/sauces/410/;https://bushido66.ru/upload/resize_cache/iblock/687/450_450_0/znsz3wdib2vafhq0avg185gtyh5rr27x.jpg;
411;Соус Томатный;Соусы;50;RUB;True;https://bushido66.ru/catalog/sauces/411/;https://bushido66.ru/upload/resize_cache/iblock/bd9/450_450_0/0frgwz1e1k3u60tuc51j33mzq3424sp4.jpg;
412;Соус Тонкацу;Соусы;50;RUB;True;https://bushido66.ru/catalog/sauces/412/;https://bushido66.ru/upload/resize_cache/iblock/30b/450_450_0/h9a38tw7fjc14jidsln4wcyf4f2sd6k5.jpg;
2727;Соус свит чили;Соусы;50;RUB;True;https://bushido66.ru/catalog/sauces/2727/;https://bushido66.ru/upload/resize_cache/iblock/02b/450_450_0/t125bn3jro40jvgojixto0mzu0r8f8gv.jpg;
435;Брусничный кремовый пирог с белым шоколадом;Десерты;50;RUB;True;https://bushido66.ru/catalog/dessert/435/;https://bushido66.ru/upload/resize_cache/iblock/992/450_450_0/fxfx5tcd40dkgbk9q0gcbg2lwhb6zmck.jpg;
3404;Гринч ролл;Десерты;50;RUB;True;https://bushido66.ru/catalog/dessert/3404/;https://bushido66.ru/upload/resize_cache/iblock/f5d/450_450_0/z5iumfbjwowlx4v8zzzjt104mifnsfkf.jpg;
29252;Печенье Кукис Шоколадное с арахисом соленой карамелью;Десерты;50;RUB;True;https://bushido66.ru/catalog/dessert/29252/;https://bushido66.ru/upload/resize_cache/iblock/e3d/450_450_0/alqe8a5mmqegln8176uvos7vq2ljuawz.jpg;
29250;Печенье Кукис молочный темный шоколад;Десерты;50;RUB;True;https://bushido66.ru/catalog/dessert/29250/;https://bushido66.ru/upload/resize_cache/iblock/5b9/450_450_0/f99hi0i1y4ww4r2fbn0c7hzw9k40udo3.jpg;
29249;Печенье Кукис шоколадное молочный белый шоколад;Десерты;50;RUB;True;https://bushido66.ru/catalog/dessert/29249/;https://bushido66.ru/upload/resize_cache/iblock/5f7/450_450_0/ilixy72gih0zph71dwxf4hw4g7u7w510.jpg;
325;Ролл Манила;Десерты;50;RUB;True;https://bushido66.ru/catalog/dessert/325/;https://bushido66.ru/upload/resize_cache/iblock/172/450_450_0/cld67izb9zdi2c1qfbvvvmvkwl8teeea.jpg;
